time,bidPrice,offerPrice
07:13:46.000,1.11693,1.117
07:13:49.000,1.117,1.11707
07:13:50.000,1.11706,1.11713
07:13:52.000,1.11708,1.11715
07:13:53.000,1.11709,1.11716
07:13:54.000,1.11713,1.1172
07:13:55.000,1.11714,1.11721
07:13:56.000,1.11715,1.11722
07:13:57.000,1.11713,1.1172
07:13:58.000,1.11713,1.1172
07:14:01.000,1.11713,1.1172
07:14:02.000,1.11714,1.11721
07:14:03.000,1.11715,1.11722
07:14:04.000,1.11715,1.11722
07:14:10.000,1.11713,1.1172
07:14:11.000,1.11714,1.11721
07:14:14.000,1.11713,1.1172
07:14:15.000,1.11715,1.11722
07:14:20.000,1.11724,1.11731
07:14:21.000,1.11723,1.1173
07:14:22.000,1.11717,1.11724
07:14:23.000,1.11715,1.11722
07:14:26.000,1.11714,1.11721
07:14:28.000,1.11716,1.11723
07:14:30.000,1.11716,1.11723
07:14:31.000,1.11721,1.11728
07:14:32.000,1.11723,1.1173
07:14:33.000,1.11724,1.11731
07:14:34.000,1.11718,1.11725
07:14:35.000,1.11716,1.11723
07:14:38.000,1.11718,1.11725
07:14:44.000,1.11717,1.11724
07:14:47.000,1.11723,1.1173
07:14:48.000,1.11724,1.11731
07:14:50.000,1.11723,1.1173
07:14:56.000,1.11718,1.11725
07:14:58.000,1.11716,1.11723
07:14:59.000,1.11715,1.11722
07:15:00.000,1.11716,1.11723
07:15:02.000,1.11717,1.11724
07:15:03.000,1.11716,1.11723
07:15:05.000,1.11715,1.11722
07:15:06.000,1.11716,1.11723
07:15:13.000,1.11718,1.11725
07:15:14.000,1.11725,1.11732
07:15:17.000,1.11726,1.11733
07:15:18.000,1.11733,1.1174
07:15:19.000,1.11745,1.11752
07:15:21.000,1.11752,1.11759
07:15:22.000,1.11756,1.11763
07:15:23.000,1.11752,1.11759
07:15:24.000,1.11747,1.11754
07:15:27.000,1.11748,1.11756
07:15:28.000,1.11758,1.11765
07:15:29.000,1.11758,1.11765
07:15:34.000,1.11753,1.1176
07:15:35.000,1.11752,1.11759
07:15:36.000,1.1175,1.11757
07:15:37.000,1.11748,1.11755
07:15:38.000,1.11747,1.11754
07:15:39.000,1.11753,1.1176
07:15:40.000,1.11754,1.11761
07:15:41.000,1.11759,1.11766
07:15:42.000,1.11758,1.11765
07:15:46.000,1.11762,1.11769
07:15:47.000,1.11756,1.11763
07:15:48.000,1.11749,1.11756
07:15:50.000,1.11749,1.11756
07:15:51.000,1.11746,1.11753
07:15:54.000,1.11742,1.11749
07:15:55.000,1.11748,1.11755
07:15:56.000,1.11744,1.11751
07:16:00.000,1.11743,1.1175
07:16:01.000,1.11738,1.11745
07:16:02.000,1.11741,1.11748
07:16:03.000,1.1174,1.11747
07:16:04.000,1.1174,1.11747
07:16:05.000,1.11746,1.11753
07:16:06.000,1.11748,1.11755
07:16:07.000,1.11771,1.11778
07:16:08.000,1.11767,1.11774
07:16:10.000,1.11766,1.11773
07:16:15.000,1.1177,1.11777
07:16:16.000,1.11768,1.11775
07:16:17.000,1.11765,1.11772
07:16:19.000,1.11774,1.11781
07:16:20.000,1.11771,1.11778
07:16:21.000,1.11769,1.11776
07:16:22.000,1.11773,1.1178
07:16:25.000,1.11768,1.11775
07:16:27.000,1.11763,1.1177
07:16:28.000,1.11755,1.11762
07:16:30.000,1.11747,1.11754
07:16:31.000,1.11741,1.11748
07:16:32.000,1.11742,1.11749
07:16:33.000,1.11744,1.11751
07:16:34.000,1.11743,1.1175
07:16:36.000,1.11741,1.1175
07:16:38.000,1.11748,1.11755
07:16:39.000,1.11746,1.11753
07:16:42.000,1.11745,1.11752
07:16:44.000,1.11743,1.1175
07:16:45.000,1.11742,1.11749
07:16:47.000,1.11735,1.11742
07:16:48.000,1.11736,1.11743
07:16:49.000,1.11734,1.11741
07:16:51.000,1.11732,1.11739
07:16:52.000,1.11733,1.1174
07:16:53.000,1.11732,1.11739
07:16:55.000,1.11737,1.11744
07:16:56.000,1.11735,1.11742
07:16:57.000,1.11737,1.11744
07:16:59.000,1.11736,1.11743
07:17:00.000,1.11744,1.11751
07:17:02.000,1.11746,1.11753
07:17:07.000,1.11745,1.11752
07:17:08.000,1.11744,1.11751
07:17:09.000,1.11743,1.1175
07:17:13.000,1.11742,1.11749
07:17:16.000,1.1174,1.11747
07:17:17.000,1.11737,1.11744
07:17:19.000,1.11733,1.1174
07:17:20.000,1.11734,1.11741
07:17:23.000,1.11742,1.11749
07:17:24.000,1.11742,1.11749
07:17:25.000,1.11734,1.11741
07:17:26.000,1.11733,1.1174
07:17:27.000,1.11741,1.11748
07:17:28.000,1.11736,1.11743
07:17:30.000,1.11734,1.11741
07:17:31.000,1.11734,1.11741
07:17:32.000,1.11736,1.11743
07:17:33.000,1.11743,1.1175
07:17:34.000,1.11744,1.11751
07:17:35.000,1.11745,1.11752
07:17:40.000,1.11746,1.11753
07:17:41.000,1.11744,1.11751
07:17:42.000,1.11744,1.11751
07:17:43.000,1.11745,1.11752
07:17:45.000,1.11743,1.1175
07:17:46.000,1.11743,1.1175
07:17:48.000,1.11744,1.11751
07:17:50.000,1.11744,1.11751
07:17:52.000,1.11745,1.11752
07:17:53.000,1.11744,1.11751
07:17:58.000,1.11743,1.1175
07:17:59.000,1.1174,1.11747
07:18:00.000,1.11742,1.11749
07:18:01.000,1.11745,1.11752
07:18:02.000,1.11743,1.1175
07:18:03.000,1.11742,1.11749
07:18:06.000,1.11743,1.1175
07:18:08.000,1.11744,1.11751
07:18:10.000,1.11743,1.1175
07:18:18.000,1.11749,1.11756
07:18:19.000,1.11748,1.11755
07:18:23.000,1.11752,1.11759
07:18:31.000,1.11753,1.1176
07:18:32.000,1.11753,1.1176
07:18:33.000,1.11753,1.1176
07:18:35.000,1.11744,1.11751
07:18:36.000,1.11743,1.1175
07:18:37.000,1.11741,1.11748
07:18:38.000,1.11737,1.11744
07:18:41.000,1.11739,1.11746
07:18:42.000,1.11739,1.11746
07:18:44.000,1.11736,1.11743
07:18:45.000,1.1174,1.11747
07:18:46.000,1.11741,1.11748
07:18:49.000,1.11739,1.11746
07:18:50.000,1.1174,1.11747
07:18:55.000,1.11739,1.11746
07:18:58.000,1.1174,1.11747
07:18:59.000,1.1174,1.11747
07:19:00.000,1.11746,1.11753
07:19:01.000,1.11742,1.11749
07:19:02.000,1.11741,1.11748
07:19:03.000,1.11742,1.11749
07:19:04.000,1.11743,1.1175
07:19:06.000,1.11741,1.11748
07:19:08.000,1.11739,1.11746
07:19:09.000,1.1174,1.11747
07:19:11.000,1.11734,1.11741
07:19:12.000,1.11737,1.11744
07:19:13.000,1.11735,1.11742
07:19:17.000,1.11734,1.11741
07:19:18.000,1.11735,1.11742
07:19:19.000,1.11734,1.11741
07:19:21.000,1.11733,1.1174
07:19:28.000,1.11732,1.11739
07:19:29.000,1.11732,1.11739
07:19:30.000,1.1173,1.11737
07:19:35.000,1.1172,1.11727
07:19:36.000,1.11717,1.11724
07:19:37.000,1.11719,1.11726
07:19:39.000,1.11715,1.11722
07:19:40.000,1.11715,1.11722
07:19:41.000,1.11711,1.11718
07:19:42.000,1.11713,1.1172
07:19:44.000,1.11715,1.11722
07:19:46.000,1.11717,1.11724
07:19:47.000,1.11716,1.11723
07:19:48.000,1.11713,1.1172
07:19:49.000,1.1172,1.11727
07:19:50.000,1.11723,1.1173
07:19:51.000,1.11729,1.11736
07:19:52.000,1.11726,1.11733
07:19:53.000,1.11724,1.11731
07:19:54.000,1.11742,1.11749
07:19:55.000,1.11747,1.11754
07:19:56.000,1.11746,1.11753
07:20:01.000,1.11744,1.11751
07:20:02.000,1.11746,1.11753
07:20:03.000,1.11744,1.11751
07:20:04.000,1.11744,1.11751
07:20:11.000,1.11744,1.11751
07:20:12.000,1.11736,1.11743
07:20:17.000,1.11744,1.11751
07:20:18.000,1.11744,1.11751
07:20:20.000,1.11737,1.11744
07:20:21.000,1.11729,1.11736
07:20:22.000,1.11731,1.11738
07:20:25.000,1.1173,1.11737
07:20:26.000,1.11731,1.11738
07:20:27.000,1.11728,1.11735
07:20:28.000,1.11726,1.11733
07:20:36.000,1.11724,1.11731
07:20:37.000,1.11724,1.11731
07:20:42.000,1.11726,1.11733
07:20:44.000,1.11734,1.11741
07:20:45.000,1.11735,1.11742
07:20:48.000,1.11736,1.11743
07:20:51.000,1.11734,1.11741
07:20:52.000,1.11733,1.1174
07:20:56.000,1.11732,1.11739
07:20:57.000,1.11731,1.11738
07:20:58.000,1.11724,1.11731
07:20:59.000,1.11726,1.11733
07:21:02.000,1.11725,1.11732
07:21:03.000,1.11728,1.11735
07:21:04.000,1.11733,1.1174
07:21:05.000,1.11734,1.11741
07:21:08.000,1.11735,1.11742
07:21:14.000,1.11734,1.11741
07:21:16.000,1.11733,1.1174
07:21:18.000,1.11735,1.11742
07:21:26.000,1.11737,1.11744
07:21:29.000,1.11736,1.11743
07:21:31.000,1.11735,1.11742
07:21:33.000,1.11735,1.11742
07:21:35.000,1.11736,1.11743
07:21:36.000,1.11736,1.11743
07:21:41.000,1.11735,1.11742
07:21:46.000,1.11733,1.1174
07:21:47.000,1.11734,1.11741
07:21:51.000,1.11734,1.11741
07:21:56.000,1.11727,1.11734
07:21:57.000,1.11726,1.11733
07:21:59.000,1.11725,1.11732
07:22:04.000,1.11724,1.11731
07:22:05.000,1.11734,1.11741
07:22:06.000,1.11735,1.11742
07:22:08.000,1.11733,1.1174
07:22:09.000,1.11737,1.11744
07:22:12.000,1.11744,1.11751
07:22:13.000,1.11747,1.11754
07:22:15.000,1.11741,1.11748
07:22:16.000,1.11744,1.11751
07:22:18.000,1.11744,1.11751
07:22:19.000,1.11744,1.11751
07:22:21.000,1.11745,1.11752
07:22:24.000,1.11737,1.11744
07:22:25.000,1.11747,1.11754
07:22:26.000,1.11747,1.11754
07:22:27.000,1.11744,1.11751
07:22:30.000,1.11747,1.11754
07:22:31.000,1.11746,1.11753
07:22:32.000,1.11754,1.11761
07:22:33.000,1.1175,1.11757
07:22:34.000,1.11753,1.1176
07:22:40.000,1.11756,1.11763
07:22:41.000,1.11754,1.11761
07:22:45.000,1.11754,1.11761
07:22:46.000,1.11755,1.11762
07:22:47.000,1.11753,1.1176
07:22:49.000,1.11753,1.1176
07:22:50.000,1.11754,1.11761
07:22:51.000,1.11754,1.11761
07:22:52.000,1.11744,1.11751
07:22:53.000,1.11743,1.1175
07:22:58.000,1.11746,1.11753
07:23:01.000,1.11735,1.11742
07:23:02.000,1.11727,1.11734
07:23:03.000,1.11727,1.11734
07:23:04.000,1.1173,1.11737
07:23:05.000,1.11732,1.11739
07:23:08.000,1.11728,1.11735
07:23:09.000,1.11731,1.11738
07:23:14.000,1.11733,1.1174
07:23:16.000,1.11732,1.11739
07:23:19.000,1.11729,1.11736
07:23:20.000,1.11727,1.11734
07:23:22.000,1.11725,1.11732
07:23:24.000,1.11722,1.11729
07:23:25.000,1.11718,1.11725
07:23:29.000,1.11723,1.1173
07:23:30.000,1.11724,1.11731
07:23:35.000,1.11723,1.1173
07:23:39.000,1.11725,1.11732
07:23:40.000,1.11728,1.11735
07:23:41.000,1.11727,1.11734
07:23:42.000,1.11733,1.1174
07:23:43.000,1.11735,1.11742
07:23:45.000,1.1174,1.11747
07:23:47.000,1.11742,1.11749
07:23:48.000,1.11737,1.11744
07:23:49.000,1.11735,1.11742
07:24:02.000,1.11734,1.11741
07:24:08.000,1.11733,1.1174
07:24:09.000,1.11728,1.11735
07:24:10.000,1.11729,1.11736
07:24:13.000,1.11727,1.11734
07:24:14.000,1.11724,1.11731
07:24:15.000,1.11722,1.11729
07:24:17.000,1.11723,1.1173
07:24:21.000,1.1172,1.11727
07:24:23.000,1.11718,1.11725
07:24:24.000,1.11712,1.11719
07:24:25.000,1.11711,1.11718
07:24:26.000,1.11712,1.11719
07:24:28.000,1.11717,1.11724
07:24:29.000,1.11717,1.11724
07:24:30.000,1.11714,1.11721
07:24:32.000,1.11716,1.11723
07:24:33.000,1.11727,1.11734
07:24:34.000,1.11728,1.11735
07:24:36.000,1.11729,1.11736
07:24:38.000,1.11729,1.11736
07:24:40.000,1.11734,1.11741
07:24:43.000,1.11729,1.11736
07:24:44.000,1.11727,1.11734
07:24:45.000,1.11728,1.11735
07:24:46.000,1.11727,1.11734
07:24:47.000,1.11728,1.11735
07:24:48.000,1.11729,1.11736
07:24:49.000,1.11727,1.11734
07:24:54.000,1.1173,1.11737
07:24:58.000,1.11732,1.11739
07:24:59.000,1.11734,1.11741
07:25:01.000,1.11743,1.1175
07:25:04.000,1.11754,1.11761
07:25:05.000,1.11755,1.11762
07:25:06.000,1.11755,1.11762
07:25:07.000,1.11753,1.1176
07:25:08.000,1.11763,1.1177
07:25:09.000,1.11764,1.11771
07:25:10.000,1.1176,1.11767
07:25:11.000,1.11756,1.11763
07:25:12.000,1.11756,1.11763
07:25:13.000,1.11755,1.11762
07:25:14.000,1.11756,1.11763
07:25:15.000,1.11757,1.11764
07:25:16.000,1.11754,1.11761
07:25:17.000,1.11764,1.11771
07:25:18.000,1.11765,1.11772
07:25:19.000,1.11766,1.11773
07:25:20.000,1.11767,1.11774
07:25:22.000,1.11767,1.11774
07:25:23.000,1.11767,1.11774
07:25:24.000,1.1177,1.11777
07:25:25.000,1.11769,1.11776
07:25:26.000,1.11775,1.11782
07:25:27.000,1.11775,1.11782
07:25:28.000,1.11782,1.11789
07:25:29.000,1.11785,1.11792
07:25:30.000,1.11786,1.11793
07:25:31.000,1.11788,1.11795
07:25:32.000,1.11793,1.118
07:25:33.000,1.11802,1.11811
07:25:34.000,1.11805,1.11814
07:25:35.000,1.11808,1.11817
07:25:36.000,1.11804,1.11813
07:25:37.000,1.11799,1.11808
07:25:38.000,1.11796,1.11805
07:25:39.000,1.11792,1.11801
07:25:40.000,1.11782,1.11791
07:25:41.000,1.11786,1.11795
07:25:42.000,1.11788,1.11797
07:25:45.000,1.11785,1.11794
07:25:46.000,1.11785,1.11794
07:25:48.000,1.1178,1.11789
07:25:49.000,1.11788,1.11795
07:25:50.000,1.11787,1.11794
07:25:52.000,1.11791,1.11798
07:25:53.000,1.1179,1.11797
07:25:54.000,1.11786,1.11793
07:25:55.000,1.11783,1.1179
07:25:56.000,1.11781,1.11788
07:25:59.000,1.11775,1.11782
07:26:00.000,1.11772,1.11779
07:26:04.000,1.11774,1.11781
07:26:05.000,1.11774,1.11781
07:26:06.000,1.11769,1.11776
07:26:07.000,1.11767,1.11774
07:26:08.000,1.11769,1.11776
07:26:09.000,1.11769,1.11776
07:26:10.000,1.11766,1.11773
07:26:11.000,1.11763,1.1177
07:26:14.000,1.11758,1.11765
07:26:15.000,1.11745,1.11752
07:26:18.000,1.11746,1.11753
07:26:19.000,1.11751,1.11758
07:26:20.000,1.11746,1.11753
07:26:21.000,1.11748,1.11755
07:26:22.000,1.11749,1.11756
07:26:25.000,1.11744,1.11751
07:26:26.000,1.11734,1.11741
07:26:27.000,1.11741,1.11748
07:26:28.000,1.11742,1.11749
07:26:29.000,1.11744,1.11751
07:26:30.000,1.11742,1.11749
07:26:31.000,1.11744,1.11751
07:26:36.000,1.11744,1.11751
07:26:37.000,1.11747,1.11754
07:26:38.000,1.11749,1.11756
07:26:39.000,1.11744,1.11751
07:26:40.000,1.11748,1.11755
07:26:41.000,1.11749,1.11756
07:26:42.000,1.1175,1.11757
07:26:44.000,1.11755,1.11762
07:26:45.000,1.11753,1.1176
07:26:46.000,1.11748,1.11755
07:26:48.000,1.11747,1.11754
07:26:49.000,1.11742,1.11749
07:26:50.000,1.11742,1.11749
07:26:51.000,1.11736,1.11743
07:26:52.000,1.11731,1.11738
07:26:53.000,1.11734,1.11741
07:26:54.000,1.11736,1.11743
07:26:56.000,1.11742,1.11749
07:26:57.000,1.11743,1.1175
07:27:00.000,1.11745,1.11752
07:27:01.000,1.11747,1.11754
07:27:02.000,1.11752,1.11759
07:27:05.000,1.11745,1.11752
07:27:06.000,1.11753,1.1176
07:27:07.000,1.11756,1.11763
07:27:08.000,1.11755,1.11762
07:27:09.000,1.11753,1.1176
07:27:10.000,1.11753,1.1176
07:27:11.000,1.11747,1.11754
07:27:12.000,1.11748,1.11755
07:27:13.000,1.11754,1.11761
07:27:14.000,1.11757,1.11764
07:27:15.000,1.11759,1.11766
07:27:16.000,1.11763,1.1177
07:27:17.000,1.11765,1.11772
07:27:19.000,1.11768,1.11775
07:27:20.000,1.11772,1.11779
07:27:21.000,1.11773,1.1178
07:27:22.000,1.11775,1.11782
07:27:27.000,1.11773,1.1178
07:27:28.000,1.11774,1.11781
07:27:30.000,1.11767,1.11774
07:27:36.000,1.11769,1.11776
07:27:37.000,1.11779,1.11786
07:27:38.000,1.11778,1.11785
07:27:41.000,1.11773,1.1178
07:27:48.000,1.11772,1.11779
07:27:49.000,1.11772,1.11779
07:27:53.000,1.11772,1.11779
07:27:56.000,1.11775,1.11782
07:27:57.000,1.11773,1.1178
07:27:58.000,1.11778,1.11785
07:27:59.000,1.11779,1.11786
07:28:01.000,1.1178,1.11787
07:28:04.000,1.11778,1.11785
07:28:06.000,1.11779,1.11786
07:28:11.000,1.1178,1.11787
07:28:12.000,1.11782,1.11789
07:28:13.000,1.11784,1.11791
07:28:14.000,1.11781,1.11788
07:28:15.000,1.1178,1.11787
07:28:16.000,1.11782,1.11789
07:28:19.000,1.11779,1.11786
07:28:23.000,1.1178,1.11787
07:28:24.000,1.11781,1.11788
07:28:25.000,1.11777,1.11784
07:28:26.000,1.11769,1.11776
07:28:28.000,1.11763,1.1177
07:28:29.000,1.11764,1.11771
07:28:31.000,1.11765,1.11772
07:28:33.000,1.11766,1.11773
07:28:34.000,1.11771,1.11778
07:28:35.000,1.11771,1.11778
07:28:36.000,1.11756,1.11763
07:28:37.000,1.11759,1.11766
07:28:38.000,1.11754,1.11761
07:28:39.000,1.1176,1.11767
07:28:40.000,1.11762,1.11769
07:28:43.000,1.11761,1.11768
07:28:46.000,1.11759,1.11766
07:28:48.000,1.1176,1.11767
07:28:50.000,1.11756,1.11763
07:28:51.000,1.11749,1.11756
07:28:52.000,1.11756,1.11763
07:28:53.000,1.1176,1.11767
07:28:55.000,1.11759,1.11766
07:28:57.000,1.11758,1.11765
07:29:02.000,1.11757,1.11764
07:29:03.000,1.11754,1.11761
07:29:04.000,1.11755,1.11762
07:29:05.000,1.11763,1.1177
07:29:06.000,1.11765,1.11772
07:29:07.000,1.11768,1.11775
07:29:08.000,1.11769,1.11776
07:29:10.000,1.11772,1.11779
07:29:18.000,1.11771,1.11778
07:29:19.000,1.11767,1.11774
07:29:21.000,1.11765,1.11772
07:29:23.000,1.11766,1.11773
07:29:25.000,1.11767,1.11774
07:29:26.000,1.11767,1.11774
07:29:27.000,1.11772,1.11779
07:29:29.000,1.11777,1.11784
07:29:30.000,1.11776,1.11783
07:29:31.000,1.11774,1.11781
07:29:35.000,1.11768,1.11775
07:29:36.000,1.11766,1.11773
07:29:40.000,1.11759,1.11766
07:29:41.000,1.11763,1.1177
07:29:42.000,1.11768,1.11775
07:29:43.000,1.11766,1.11773
07:29:44.000,1.11774,1.11781
07:29:45.000,1.11776,1.11783
07:29:49.000,1.11773,1.1178
07:29:50.000,1.11775,1.11782
07:29:51.000,1.11774,1.11781
07:29:52.000,1.1177,1.11777
07:29:54.000,1.11769,1.11776
07:29:55.000,1.11765,1.11777
07:29:56.000,1.11758,1.1177
07:29:58.000,1.11758,1.1177
07:29:59.000,1.11759,1.11771
07:30:00.000,1.11756,1.11768
07:30:02.000,1.11758,1.1177
07:30:03.000,1.11758,1.1177
07:30:04.000,1.11761,1.11773
07:30:05.000,1.1176,1.11772
07:30:07.000,1.11763,1.11775
07:30:08.000,1.1177,1.11782
07:30:09.000,1.1177,1.11782
07:30:10.000,1.11782,1.11789
07:30:11.000,1.11781,1.11788
07:30:12.000,1.11779,1.11786
07:30:13.000,1.11777,1.11784
07:30:14.000,1.11775,1.11782
07:30:15.000,1.11776,1.11783
07:30:19.000,1.11775,1.11782
07:30:21.000,1.11774,1.11781
07:30:22.000,1.11773,1.1178
07:30:25.000,1.11774,1.11781
07:30:27.000,1.11773,1.1178
07:30:28.000,1.11774,1.11781
07:30:30.000,1.11769,1.11776
07:30:31.000,1.11772,1.11779
07:30:33.000,1.11771,1.11778
07:30:34.000,1.11768,1.11775
07:30:35.000,1.1177,1.11777
07:30:39.000,1.11772,1.11779
07:30:40.000,1.11773,1.1178
07:30:41.000,1.11777,1.11784
07:30:50.000,1.1178,1.11787
07:30:51.000,1.11775,1.11782
07:30:53.000,1.11772,1.11779
07:30:55.000,1.11765,1.11772
07:30:56.000,1.11764,1.11771
07:30:58.000,1.11766,1.11773
07:31:00.000,1.11771,1.11778
07:31:01.000,1.11775,1.11782
07:31:02.000,1.11776,1.11783
07:31:03.000,1.11784,1.11791
07:31:04.000,1.11786,1.11793
07:31:05.000,1.11791,1.11798
07:31:06.000,1.11793,1.118
07:31:09.000,1.11794,1.11801
07:31:10.000,1.11797,1.11804
07:31:11.000,1.118,1.11807
07:31:12.000,1.11801,1.11808
07:31:13.000,1.11802,1.11809
07:31:14.000,1.11814,1.11821
07:31:15.000,1.11843,1.11852
07:31:16.000,1.11866,1.11875
07:31:17.000,1.11889,1.11898
07:31:18.000,1.11868,1.11877
07:31:19.000,1.11856,1.11865
07:31:20.000,1.11853,1.11862
07:31:21.000,1.11852,1.11861
07:31:23.000,1.1185,1.11859
07:31:25.000,1.11851,1.1186
07:31:26.000,1.11853,1.11862
07:31:27.000,1.11873,1.11882
07:31:28.000,1.11863,1.11872
07:31:29.000,1.1186,1.11869
07:31:30.000,1.11854,1.11863
07:31:31.000,1.1185,1.11859
07:31:32.000,1.11857,1.11864
07:31:33.000,1.11857,1.11864
07:31:34.000,1.11852,1.11859
07:31:35.000,1.11843,1.1185
07:31:36.000,1.11849,1.11856
07:31:37.000,1.11845,1.11852
07:31:38.000,1.11847,1.11854
07:31:39.000,1.11844,1.11851
07:31:40.000,1.11843,1.1185
07:31:43.000,1.11835,1.11842
07:31:44.000,1.11836,1.11843
07:31:45.000,1.11837,1.11844
07:31:46.000,1.11834,1.11841
07:31:47.000,1.11833,1.1184
07:31:48.000,1.11836,1.11843
07:31:49.000,1.11837,1.11844
07:31:50.000,1.11838,1.11845
07:31:51.000,1.11836,1.11843
07:31:52.000,1.11835,1.11842
07:31:53.000,1.11837,1.11844
07:31:55.000,1.11838,1.11845
07:31:56.000,1.11838,1.11845
07:31:57.000,1.11839,1.11846
07:31:58.000,1.11834,1.11841
07:32:00.000,1.11833,1.1184
07:32:01.000,1.11833,1.1184
07:32:02.000,1.11832,1.11839
07:32:04.000,1.11831,1.11838
07:32:05.000,1.11832,1.11839
07:32:06.000,1.11833,1.1184
07:32:07.000,1.11834,1.11841
07:32:08.000,1.11834,1.11841
07:32:09.000,1.11833,1.1184
07:32:11.000,1.11833,1.1184
07:32:12.000,1.11836,1.11843
07:32:13.000,1.11834,1.11841
07:32:14.000,1.11833,1.1184
07:32:15.000,1.11825,1.11832
07:32:16.000,1.11826,1.11833
07:32:22.000,1.11828,1.11835
07:32:23.000,1.11833,1.1184
07:32:24.000,1.11827,1.11834
07:32:25.000,1.11833,1.1184
07:32:26.000,1.11834,1.11841
07:32:27.000,1.11828,1.11835
07:32:28.000,1.11827,1.11834
07:32:29.000,1.11833,1.1184
07:32:30.000,1.11831,1.11838
07:32:31.000,1.11824,1.11831
07:32:35.000,1.11822,1.11829
07:32:36.000,1.1182,1.11827
07:32:37.000,1.1182,1.11827
07:32:38.000,1.11823,1.1183
07:32:39.000,1.11826,1.11833
07:32:40.000,1.11825,1.11832
07:32:41.000,1.11824,1.11831
07:32:42.000,1.11825,1.11832
07:32:44.000,1.11824,1.11831
07:32:47.000,1.11824,1.11831
07:32:48.000,1.11823,1.1183
07:32:51.000,1.11821,1.11828
07:32:55.000,1.11824,1.11831
07:32:57.000,1.11822,1.11829
07:32:58.000,1.11825,1.11832
07:33:00.000,1.11821,1.11828
07:33:01.000,1.1182,1.11827
07:33:02.000,1.11821,1.11828
07:33:05.000,1.11819,1.11826
07:33:06.000,1.11819,1.11826
07:33:07.000,1.1182,1.11827
07:33:08.000,1.11821,1.11828
07:33:09.000,1.11823,1.1183
07:33:10.000,1.11821,1.11828
07:33:11.000,1.1182,1.11827
07:33:12.000,1.11818,1.11825
07:33:13.000,1.1182,1.11827
07:33:17.000,1.11821,1.11828
07:33:18.000,1.11822,1.11829
07:33:27.000,1.1182,1.11827
07:33:28.000,1.11821,1.11828
07:33:31.000,1.11819,1.11826
07:33:33.000,1.11821,1.11828
07:33:35.000,1.11823,1.1183
07:33:43.000,1.11823,1.1183
07:33:44.000,1.11825,1.11832
07:33:45.000,1.11824,1.11831
07:33:46.000,1.11825,1.11832
07:33:47.000,1.11827,1.11834
07:33:48.000,1.11832,1.11839
07:33:49.000,1.11831,1.11838
07:33:54.000,1.11832,1.11839
07:33:55.000,1.11836,1.11843
07:33:56.000,1.11834,1.11841
07:33:58.000,1.11833,1.1184
07:34:02.000,1.11836,1.11843
07:34:03.000,1.11838,1.11845
07:34:04.000,1.11835,1.11842
07:34:05.000,1.11833,1.1184
07:34:06.000,1.11832,1.11839
07:34:12.000,1.11833,1.1184
07:34:14.000,1.11839,1.11846
07:34:15.000,1.11843,1.1185
07:34:17.000,1.11844,1.11851
07:34:18.000,1.11842,1.11849
07:34:21.000,1.11842,1.11849
07:34:23.000,1.11835,1.11842
07:34:24.000,1.11835,1.11842
07:34:25.000,1.11834,1.11841
07:34:26.000,1.11835,1.11842
07:34:27.000,1.11833,1.1184
07:34:29.000,1.11827,1.11834
07:34:30.000,1.11826,1.11833
07:34:32.000,1.11827,1.11834
07:34:36.000,1.11826,1.11833
07:34:38.000,1.11823,1.1183
07:34:41.000,1.11825,1.11832
07:34:44.000,1.11827,1.11834
07:34:46.000,1.11827,1.11834
07:34:47.000,1.11835,1.11842
07:34:48.000,1.11832,1.11839
07:34:49.000,1.11831,1.11838
07:34:50.000,1.11831,1.11838
07:34:54.000,1.11825,1.11832
07:34:55.000,1.11828,1.11835
07:34:56.000,1.11828,1.11835
07:34:57.000,1.11829,1.11836
07:35:02.000,1.11831,1.11838
07:35:08.000,1.11827,1.11834
07:35:09.000,1.11829,1.11836
07:35:10.000,1.1183,1.11837
07:35:11.000,1.11831,1.11838
07:35:15.000,1.11824,1.11831
07:35:16.000,1.11824,1.11831
07:35:17.000,1.11823,1.1183
07:35:18.000,1.11823,1.1183
07:35:23.000,1.11824,1.11831
07:35:24.000,1.11832,1.11839
07:35:25.000,1.11836,1.11843
07:35:27.000,1.11834,1.11841
07:35:28.000,1.11834,1.11841
07:35:30.000,1.11835,1.11842
07:35:31.000,1.11834,1.11841
07:35:32.000,1.11833,1.1184
07:35:34.000,1.11831,1.11838
07:35:35.000,1.11826,1.11833
07:35:36.000,1.11819,1.11826
07:35:38.000,1.11816,1.11823
07:35:39.000,1.11817,1.11824
07:35:41.000,1.11821,1.11828
07:35:42.000,1.11825,1.11832
07:35:43.000,1.11824,1.11831
07:35:44.000,1.11831,1.11838
07:35:45.000,1.11822,1.11829
07:35:48.000,1.11821,1.11828
07:35:50.000,1.11822,1.11829
07:35:56.000,1.11833,1.1184
07:35:57.000,1.11835,1.11842
07:35:58.000,1.11835,1.11842
07:35:59.000,1.11832,1.11839
07:36:00.000,1.11835,1.11842
07:36:01.000,1.11829,1.11836
07:36:02.000,1.1183,1.11837
07:36:03.000,1.11825,1.11832
07:36:04.000,1.11825,1.11832
07:36:05.000,1.11826,1.11833
07:36:06.000,1.11827,1.11834
07:36:07.000,1.11823,1.1183
07:36:08.000,1.11822,1.11829
07:36:11.000,1.11823,1.1183
07:36:12.000,1.11821,1.11828
07:36:16.000,1.11823,1.1183
